,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
1599,1599,1599,1599,Memphis Grizzlies,Minnesota Timberwolves,W,02/05/2019,240,36,86,0.419,15,34,0.441,21,29,0.7240000000000001,12,27,39,18,11,6,8,18,108,2,regular season
1600,1600,1600,1600,Orlando Magic,Oklahoma City Thunder,L,02/05/2019,240,42,90,0.467,11,37,0.297,27,34,0.794,8,32,40,27,14,4,18,29,122,-10,regular season
1601,1601,1601,1601,Oklahoma City Thunder,Orlando Magic,W,02/05/2019,240,46,92,0.5,13,30,0.433,27,37,0.73,8,41,49,25,11,2,17,25,132,10,regular season
1602,1602,1602,1602,Toronto Raptors,Philadelphia 76ers,W,02/05/2019,240,41,89,0.461,11,31,0.355,26,32,0.813,15,27,42,27,12,0,10,27,119,12,regular season
1603,1603,1603,1603,Philadelphia 76ers,Toronto Raptors,L,02/05/2019,240,31,70,0.44299999999999995,7,24,0.292,38,41,0.927,5,29,34,20,8,3,18,22,107,-12,regular season
1604,1604,1604,1604,Miami Heat,Portland Trail Blazers,W,02/05/2019,240,45,83,0.542,7,22,0.318,21,25,0.84,8,38,46,18,11,7,12,15,118,10,regular season
1605,1605,1605,1605,Portland Trail Blazers,Miami Heat,L,02/05/2019,240,42,93,0.452,15,39,0.385,9,12,0.75,7,26,33,30,6,2,11,21,108,-10,regular season
1606,1606,1606,1606,Denver Nuggets,Brooklyn Nets,L,02/06/2019,240,50,99,0.505,13,35,0.371,17,21,0.81,12,36,48,32,7,8,13,26,130,-5,regular season
1607,1607,1607,1607,Brooklyn Nets,Denver Nuggets,W,02/06/2019,240,46,90,0.511,19,34,0.5589999999999999,24,33,0.727,5,35,40,36,9,5,13,22,135,5,regular season
1608,1608,1608,1608,New Orleans Pelicans,Chicago Bulls,W,02/06/2019,240,45,85,0.529,15,35,0.429,20,30,0.667,14,32,46,26,1,6,11,18,125,5,regular season
1609,1609,1609,1609,Chicago Bulls,New Orleans Pelicans,L,02/06/2019,240,45,91,0.495,16,36,0.444,14,19,0.737,9,27,36,27,8,6,8,23,120,-5,regular season
1610,1610,1610,1610,Washington Wizards,Milwaukee Bucks,L,02/06/2019,240,48,92,0.522,17,37,0.45899999999999996,16,19,0.8420000000000001,8,32,40,34,6,5,24,23,129,-19,regular season
1611,1611,1611,1611,Milwaukee Bucks,Washington Wizards,W,02/06/2019,240,56,93,0.602,19,30,0.633,17,26,0.654,8,26,34,33,15,3,14,20,148,19,regular season
1612,1612,1612,1612,Charlotte Hornets,Dallas Mavericks,L,02/06/2019,240,36,89,0.40399999999999997,9,37,0.243,12,17,0.706,8,39,47,17,9,9,14,17,93,-6,regular season
1613,1613,1613,1613,Dallas Mavericks,Charlotte Hornets,W,02/06/2019,240,38,94,0.40399999999999997,11,36,0.306,12,17,0.706,15,42,57,25,8,5,13,12,99,6,regular season
1614,1614,1614,1614,Phoenix Suns,Utah Jazz,L,02/06/2019,240,35,75,0.467,3,17,0.17600000000000002,15,19,0.789,7,29,36,23,8,2,22,25,88,-28,regular season
1615,1615,1615,1615,Utah Jazz,Phoenix Suns,W,02/06/2019,240,42,84,0.5,11,28,0.39299999999999996,21,32,0.6559999999999999,12,31,43,29,13,5,13,18,116,28,regular season
1616,1616,1616,1616,Houston Rockets,Sacramento Kings,W,02/06/2019,240,45,100,0.45,20,51,0.392,17,18,0.9440000000000001,13,29,42,17,13,7,11,19,127,26,regular season
1617,1617,1617,1617,Sacramento Kings,Houston Rockets,L,02/06/2019,240,39,91,0.429,11,33,0.33299999999999996,12,20,0.6,20,34,54,21,5,6,22,22,101,-26,regular season
1618,1618,1618,1618,San Antonio Spurs,Golden State Warriors,L,02/06/2019,240,35,81,0.4320000000000001,12,32,0.375,20,21,0.9520000000000001,4,26,30,24,6,5,18,19,102,-39,regular season
1619,1619,1619,1619,Golden State Warriors,San Antonio Spurs,W,02/06/2019,240,55,95,0.579,16,34,0.47100000000000003,15,21,0.7140000000000001,14,38,52,42,14,5,11,20,141,39,regular season
1620,1620,1620,1620,Los Angeles Clippers,Indiana Pacers,L,02/07/2019,240,37,85,0.435,6,17,0.353,12,19,0.632,9,27,36,23,14,6,19,19,92,-24,regular season
1621,1621,1621,1621,Indiana Pacers,Los Angeles Clippers,W,02/07/2019,240,49,87,0.563,9,22,0.409,9,11,0.818,7,35,42,26,15,12,19,20,116,24,regular season
1622,1622,1622,1622,Minnesota Timberwolves,Orlando Magic,L,02/07/2019,240,46,99,0.465,10,26,0.385,10,12,0.833,16,27,43,23,8,4,12,19,112,-10,regular season
1623,1623,1623,1623,Orlando Magic,Minnesota Timberwolves,W,02/07/2019,240,45,83,0.542,11,26,0.423,21,23,0.9129999999999999,10,31,41,23,5,7,13,16,122,10,regular season
1624,1624,1624,1624,Toronto Raptors,Atlanta Hawks,W,02/07/2019,240,40,87,0.46,13,40,0.325,26,33,0.7879999999999999,12,38,50,29,6,2,8,23,119,18,regular season
1625,1625,1625,1625,Atlanta Hawks,Toronto Raptors,L,02/07/2019,240,36,80,0.45,16,35,0.457,13,25,0.52,8,34,42,25,5,3,17,25,101,-18,regular season
1626,1626,1626,1626,Los Angeles Lakers,Boston Celtics,W,02/07/2019,240,50,97,0.515,22,41,0.537,7,18,0.389,10,33,43,35,5,6,8,19,129,1,regular season
1627,1627,1627,1627,Boston Celtics,Los Angeles Lakers,L,02/07/2019,240,46,94,0.489,16,38,0.42100000000000004,20,20,1.0,11,37,48,35,7,5,8,16,128,-1,regular season
1628,1628,1628,1628,Memphis Grizzlies,Oklahoma City Thunder,L,02/07/2019,240,34,77,0.442,7,24,0.292,20,23,0.87,8,37,45,19,9,4,24,21,95,-22,regular season
1629,1629,1629,1629,Oklahoma City Thunder,Memphis Grizzlies,W,02/07/2019,240,43,90,0.478,17,44,0.386,14,22,0.636,11,33,44,29,17,2,11,25,117,22,regular season
1630,1630,1630,1630,San Antonio Spurs,Portland Trail Blazers,L,02/07/2019,240,48,91,0.527,12,21,0.5710000000000001,10,14,0.7140000000000001,10,33,43,19,3,3,18,16,118,-9,regular season
1631,1631,1631,1631,Portland Trail Blazers,San Antonio Spurs,W,02/07/2019,240,49,91,0.5379999999999999,11,31,0.355,18,18,1.0,4,29,33,26,11,4,8,14,127,9,regular season
1632,1632,1632,1632,New York Knicks,Detroit Pistons,L,02/08/2019,240,35,78,0.449,7,22,0.318,26,41,0.634,10,29,39,22,6,5,13,23,103,-17,regular season
1633,1633,1633,1633,Detroit Pistons,New York Knicks,W,02/08/2019,240,42,86,0.488,13,30,0.433,23,29,0.7929999999999999,11,35,46,24,3,6,12,27,120,17,regular season
1634,1634,1634,1634,Denver Nuggets,Philadelphia 76ers,L,02/08/2019,240,46,94,0.489,6,26,0.231,12,13,0.9229999999999999,8,32,40,35,5,3,12,19,110,-7,regular season
1635,1635,1635,1635,Philadelphia 76ers,Denver Nuggets,W,02/08/2019,240,39,78,0.5,10,22,0.455,29,32,0.9059999999999999,7,35,42,23,7,5,17,12,117,7,regular season
1636,1636,1636,1636,Cleveland Cavaliers,Washington Wizards,L,02/08/2019,240,36,96,0.375,12,38,0.316,22,25,0.88,17,35,52,21,6,3,14,16,106,-13,regular season
1637,1637,1637,1637,Washington Wizards,Cleveland Cavaliers,W,02/08/2019,240,46,92,0.5,12,35,0.34299999999999997,15,16,0.938,10,38,48,35,10,4,16,19,119,13,regular season
1638,1638,1638,1638,Chicago Bulls,Brooklyn Nets,W,02/08/2019,240,46,85,0.541,14,28,0.5,19,24,0.792,8,42,50,27,5,5,16,21,125,19,regular season
1639,1639,1639,1639,Brooklyn Nets,Chicago Bulls,L,02/08/2019,240,39,94,0.415,13,41,0.317,15,16,0.938,6,27,33,26,9,1,11,21,106,-19,regular season
1640,1640,1640,1640,Milwaukee Bucks,Dallas Mavericks,W,02/08/2019,240,51,93,0.5479999999999999,10,36,0.278,10,12,0.833,10,41,51,25,4,5,12,21,122,15,regular season
1641,1641,1641,1641,Dallas Mavericks,Milwaukee Bucks,L,02/08/2019,240,36,87,0.414,22,53,0.415,13,20,0.65,9,28,37,23,6,5,14,15,107,-15,regular season
1642,1642,1642,1642,Golden State Warriors,Phoenix Suns,W,02/08/2019,240,41,81,0.506,10,29,0.345,25,35,0.7140000000000001,9,40,49,30,5,9,18,23,117,10,regular season
1643,1643,1643,1643,Phoenix Suns,Golden State Warriors,L,02/08/2019,240,39,101,0.386,6,31,0.19399999999999998,23,30,0.767,19,29,48,23,12,1,11,28,107,-10,regular season
1644,1644,1644,1644,Minnesota Timberwolves,New Orleans Pelicans,L,02/08/2019,240,46,91,0.505,9,21,0.429,16,22,0.727,10,39,49,22,6,8,15,20,117,-5,regular season
1645,1645,1645,1645,New Orleans Pelicans,Minnesota Timberwolves,W,02/08/2019,240,43,91,0.473,9,30,0.3,27,28,0.9640000000000001,8,37,45,27,11,7,11,21,122,5,regular season
1646,1646,1646,1646,Miami Heat,Sacramento Kings,L,02/08/2019,240,38,88,0.4320000000000001,11,33,0.33299999999999996,9,19,0.474,11,38,49,26,6,8,18,21,96,-6,regular season
1647,1647,1647,1647,Sacramento Kings,Miami Heat,W,02/08/2019,240,37,90,0.41100000000000003,9,26,0.34600000000000003,19,25,0.76,10,36,46,18,11,5,13,17,102,6,regular season
1648,1648,1648,1648,San Antonio Spurs,Utah Jazz,L,02/09/2019,240,40,89,0.449,7,22,0.318,18,20,0.9,5,31,36,24,7,3,9,17,105,-20,regular season
1649,1649,1649,1649,Utah Jazz,San Antonio Spurs,W,02/09/2019,240,47,90,0.522,16,41,0.39,15,20,0.75,9,43,52,29,7,3,11,17,125,20,regular season
1650,1650,1650,1650,Cleveland Cavaliers,Indiana Pacers,L,02/09/2019,240,35,79,0.44299999999999995,16,36,0.444,4,9,0.444,5,25,30,23,3,2,12,13,90,-15,regular season
1651,1651,1651,1651,Indiana Pacers,Cleveland Cavaliers,W,02/09/2019,240,45,84,0.536,9,26,0.34600000000000003,6,10,0.6,6,37,43,31,8,5,9,13,105,15,regular season
1652,1652,1652,1652,Charlotte Hornets,Atlanta Hawks,W,02/09/2019,240,48,88,0.545,19,42,0.452,14,18,0.778,10,27,37,30,12,7,13,17,129,9,regular season
1653,1653,1653,1653,Atlanta Hawks,Charlotte Hornets,L,02/09/2019,240,46,86,0.535,14,33,0.424,14,19,0.737,10,26,36,26,10,3,18,18,120,-9,regular season
1654,1654,1654,1654,Toronto Raptors,New York Knicks,W,02/09/2019,240,33,86,0.384,14,35,0.4,24,29,0.828,10,37,47,27,8,5,12,15,104,5,regular season
1655,1655,1655,1655,New York Knicks,Toronto Raptors,L,02/09/2019,240,39,94,0.415,10,25,0.4,11,19,0.579,15,42,57,22,9,4,14,26,99,-5,regular season
1656,1656,1656,1656,Los Angeles Clippers,Boston Celtics,W,02/09/2019,240,40,84,0.47600000000000003,12,30,0.4,31,40,0.775,6,43,49,28,6,6,17,27,123,11,regular season
1657,1657,1657,1657,Boston Celtics,Los Angeles Clippers,L,02/09/2019,240,39,92,0.424,9,26,0.34600000000000003,25,31,0.8059999999999999,8,37,45,21,9,3,12,29,112,-11,regular season
1658,1658,1658,1658,Washington Wizards,Chicago Bulls,W,02/09/2019,240,55,95,0.579,12,27,0.444,12,14,0.857,6,33,39,38,6,6,13,23,134,9,regular season
1659,1659,1659,1659,Chicago Bulls,Washington Wizards,L,02/09/2019,240,49,97,0.505,6,23,0.261,21,28,0.75,14,31,45,28,7,5,11,15,125,-9,regular season
1660,1660,1660,1660,New Orleans Pelicans,Memphis Grizzlies,L,02/09/2019,240,34,86,0.395,6,33,0.182,16,27,0.593,17,35,52,25,6,5,15,22,90,-9,regular season
1661,1661,1661,1661,Memphis Grizzlies,New Orleans Pelicans,W,02/09/2019,240,38,88,0.4320000000000001,8,29,0.276,15,18,0.833,10,35,45,27,6,2,10,24,99,9,regular season
1662,1662,1662,1662,Oklahoma City Thunder,Houston Rockets,W,02/09/2019,240,40,89,0.449,13,34,0.382,24,30,0.8,12,41,53,20,7,5,19,24,117,5,regular season
1663,1663,1663,1663,Houston Rockets,Oklahoma City Thunder,L,02/09/2019,240,37,86,0.43,16,45,0.35600000000000004,22,30,0.733,7,32,39,18,10,7,12,26,112,-5,regular season
1664,1664,1664,1664,Orlando Magic,Milwaukee Bucks,W,02/09/2019,240,44,94,0.46799999999999997,10,27,0.37,5,6,0.833,9,48,57,28,5,8,12,20,103,20,regular season
1665,1665,1665,1665,Milwaukee Bucks,Orlando Magic,L,02/09/2019,240,31,95,0.326,6,35,0.171,15,18,0.833,12,39,51,18,5,8,10,16,83,-20,regular season
1666,1666,1666,1666,Portland Trail Blazers,Dallas Mavericks,L,02/10/2019,240,42,86,0.488,9,29,0.31,8,14,0.5710000000000001,12,36,48,24,7,4,19,26,101,-1,regular season
1667,1667,1667,1667,Dallas Mavericks,Portland Trail Blazers,W,02/10/2019,240,36,87,0.414,12,37,0.324,18,23,0.7829999999999999,11,28,39,20,6,3,15,20,102,1,regular season
1668,1668,1668,1668,Los Angeles Lakers,Philadelphia 76ers,L,02/10/2019,240,48,93,0.516,10,27,0.37,14,19,0.737,9,34,43,31,3,4,16,21,120,-23,regular season
1669,1669,1669,1669,Philadelphia 76ers,Los Angeles Lakers,W,02/10/2019,240,56,97,0.5770000000000001,12,24,0.5,19,22,0.8640000000000001,7,35,42,33,10,3,7,17,143,23,regular season
1670,1670,1670,1670,Phoenix Suns,Sacramento Kings,L,02/10/2019,240,38,91,0.418,6,27,0.222,22,30,0.733,15,39,54,22,5,4,17,31,104,-13,regular season
1671,1671,1671,1671,Sacramento Kings,Phoenix Suns,W,02/10/2019,240,38,84,0.452,9,31,0.29,32,44,0.727,11,38,49,26,12,11,12,21,117,13,regular season
1672,1672,1672,1672,Orlando Magic,Atlanta Hawks,W,02/10/2019,240,43,91,0.473,13,37,0.35100000000000003,25,28,0.893,11,38,49,29,4,9,8,21,124,16,regular season
1673,1673,1673,1673,Atlanta Hawks,Orlando Magic,L,02/10/2019,240,37,80,0.46299999999999997,13,32,0.406,21,25,0.84,5,28,33,27,5,6,11,21,108,-16,regular season
1674,1674,1674,1674,Miami Heat,Golden State Warriors,L,02/10/2019,240,48,105,0.457,18,43,0.419,4,8,0.5,21,31,52,32,6,4,16,22,118,-2,regular season
1675,1675,1675,1675,Golden State Warriors,Miami Heat,W,02/10/2019,240,44,82,0.537,13,36,0.361,19,26,0.731,7,29,36,28,8,5,12,16,120,2,regular season
1676,1676,1676,1676,New York Knicks,Cleveland Cavaliers,L,02/11/2019,240,42,92,0.457,7,26,0.26899999999999996,13,20,0.65,10,36,46,21,8,9,10,17,104,-3,regular season
1677,1677,1677,1677,Cleveland Cavaliers,New York Knicks,W,02/11/2019,240,38,95,0.4,14,44,0.318,17,19,0.895,17,39,56,20,6,2,18,16,107,3,regular season
1678,1678,1678,1678,Washington Wizards,Detroit Pistons,L,02/11/2019,240,42,84,0.5,14,39,0.359,14,19,0.737,7,30,37,31,7,5,14,21,112,-9,regular season
1679,1679,1679,1679,Detroit Pistons,Washington Wizards,W,02/11/2019,240,44,85,0.518,15,36,0.41700000000000004,18,21,0.857,10,38,48,25,6,2,16,21,121,9,regular season
1680,1680,1680,1680,Charlotte Hornets,Indiana Pacers,L,02/11/2019,240,29,90,0.322,7,40,0.175,25,33,0.758,21,30,51,15,7,2,5,15,90,-9,regular season
1681,1681,1681,1681,Indiana Pacers,Charlotte Hornets,W,02/11/2019,240,38,74,0.514,8,25,0.32,15,17,0.882,5,34,39,25,3,3,12,22,99,9,regular season
1682,1682,1682,1682,Brooklyn Nets,Toronto Raptors,L,02/11/2019,240,46,88,0.523,20,41,0.488,13,18,0.722,5,26,31,33,6,3,14,18,125,-2,regular season
1683,1683,1683,1683,Toronto Raptors,Brooklyn Nets,W,02/11/2019,240,50,92,0.5429999999999999,9,31,0.29,18,20,0.9,5,35,40,32,12,3,13,16,127,2,regular season
1684,1684,1684,1684,Milwaukee Bucks,Chicago Bulls,W,02/11/2019,240,38,80,0.475,12,38,0.316,24,29,0.828,5,44,49,24,6,7,17,18,112,13,regular season
1685,1685,1685,1685,Chicago Bulls,Milwaukee Bucks,L,02/11/2019,240,37,96,0.385,9,28,0.321,16,18,0.889,9,36,45,24,8,2,13,22,99,-13,regular season
1686,1686,1686,1686,Dallas Mavericks,Houston Rockets,L,02/11/2019,240,35,73,0.479,13,36,0.361,21,27,0.778,3,30,33,21,5,1,18,17,104,-16,regular season
1687,1687,1687,1687,Houston Rockets,Dallas Mavericks,W,02/11/2019,240,42,90,0.467,23,60,0.38299999999999995,13,15,0.867,9,29,38,28,13,5,9,26,120,16,regular season
1688,1688,1688,1688,Los Angeles Clippers,Minnesota Timberwolves,L,02/11/2019,240,37,72,0.514,12,29,0.414,34,39,0.872,8,29,37,24,8,2,21,28,120,-10,regular season
1689,1689,1689,1689,Minnesota Timberwolves,Los Angeles Clippers,W,02/11/2019,240,47,90,0.522,6,18,0.33299999999999996,30,36,0.833,16,28,44,28,14,1,12,22,130,10,regular season
1690,1690,1690,1690,Portland Trail Blazers,Oklahoma City Thunder,L,02/11/2019,240,36,87,0.414,11,29,0.379,28,38,0.737,10,36,46,18,8,7,13,24,111,-9,regular season
1691,1691,1691,1691,Oklahoma City Thunder,Portland Trail Blazers,W,02/11/2019,240,41,86,0.47700000000000004,16,35,0.457,22,29,0.759,7,38,45,23,9,7,12,28,120,9,regular season
1692,1692,1692,1692,Miami Heat,Denver Nuggets,L,02/11/2019,240,34,82,0.415,9,33,0.273,10,16,0.625,7,40,47,23,10,5,16,16,87,-16,regular season
1693,1693,1693,1693,Denver Nuggets,Miami Heat,W,02/11/2019,240,38,89,0.4270000000000001,16,37,0.4320000000000001,11,13,0.846,10,35,45,27,7,6,15,17,103,16,regular season
1694,1694,1694,1694,Los Angeles Lakers,Atlanta Hawks,L,02/12/2019,240,41,95,0.4320000000000001,14,40,0.35,17,25,0.68,10,34,44,25,10,6,15,24,113,-4,regular season
1695,1695,1695,1695,Atlanta Hawks,Los Angeles Lakers,W,02/12/2019,240,40,92,0.435,16,42,0.381,21,26,0.8079999999999999,6,41,47,29,8,6,20,24,117,4,regular season
1696,1696,1696,1696,San Antonio Spurs,Memphis Grizzlies,W,02/12/2019,240,36,86,0.419,13,21,0.619,23,29,0.7929999999999999,10,33,43,23,6,5,7,14,108,1,regular season
1697,1697,1697,1697,Memphis Grizzlies,San Antonio Spurs,L,02/12/2019,240,44,89,0.494,8,24,0.33299999999999996,11,16,0.688,8,40,48,25,5,6,12,23,107,-1,regular season
1698,1698,1698,1698,Orlando Magic,New Orleans Pelicans,W,02/12/2019,240,42,95,0.442,13,32,0.406,21,22,0.955,12,46,58,32,9,8,10,14,118,30,regular season
1699,1699,1699,1699,New Orleans Pelicans,Orlando Magic,L,02/12/2019,240,36,94,0.38299999999999995,10,29,0.345,6,8,0.75,8,34,42,21,5,8,14,16,88,-30,regular season
1700,1700,1700,1700,Boston Celtics,Philadelphia 76ers,W,02/12/2019,240,41,88,0.466,13,29,0.44799999999999995,17,21,0.81,8,33,41,24,9,3,5,23,112,3,regular season
1701,1701,1701,1701,Philadelphia 76ers,Boston Celtics,L,02/12/2019,240,39,80,0.488,9,27,0.33299999999999996,22,31,0.71,10,37,47,21,4,3,14,20,109,-3,regular season
1702,1702,1702,1702,Utah Jazz,Golden State Warriors,L,02/12/2019,240,41,87,0.47100000000000003,10,26,0.385,16,21,0.762,7,42,49,23,3,4,16,21,108,-7,regular season
1703,1703,1703,1703,Golden State Warriors,Utah Jazz,W,02/12/2019,240,44,89,0.494,13,41,0.317,14,21,0.667,5,35,40,29,12,7,6,20,115,7,regular season
1704,1704,1704,1704,Brooklyn Nets,Cleveland Cavaliers,W,02/13/2019,315,52,113,0.46,18,45,0.4,26,34,0.765,16,44,60,31,4,13,18,23,148,9,regular season
1705,1705,1705,1705,Cleveland Cavaliers,Brooklyn Nets,L,02/13/2019,315,54,120,0.45,18,42,0.429,13,18,0.722,18,39,57,35,7,4,15,37,139,-9,regular season
1706,1706,1706,1706,Milwaukee Bucks,Indiana Pacers,W,02/13/2019,240,38,86,0.442,9,31,0.29,21,29,0.7240000000000001,10,42,52,22,7,3,10,14,106,9,regular season
1707,1707,1707,1707,Indiana Pacers,Milwaukee Bucks,L,02/13/2019,240,37,88,0.42,10,27,0.37,13,15,0.867,4,39,43,22,6,4,11,23,97,-9,regular season
1708,1708,1708,1708,Detroit Pistons,Boston Celtics,L,02/13/2019,240,36,84,0.429,13,40,0.325,25,34,0.735,10,31,41,19,7,1,11,18,110,-8,regular season
1709,1709,1709,1709,Boston Celtics,Detroit Pistons,W,02/13/2019,240,45,88,0.511,16,39,0.41,12,15,0.8,10,37,47,32,8,2,16,22,118,8,regular season
1710,1710,1710,1710,Philadelphia 76ers,New York Knicks,W,02/13/2019,240,42,78,0.5379999999999999,8,23,0.348,34,43,0.7909999999999999,6,41,47,33,8,7,15,24,126,15,regular season
1711,1711,1711,1711,New York Knicks,Philadelphia 76ers,L,02/13/2019,240,40,100,0.4,9,29,0.31,22,27,0.815,14,29,43,27,8,4,12,27,111,-15,regular season
1712,1712,1712,1712,Washington Wizards,Toronto Raptors,L,02/13/2019,240,37,84,0.44,14,40,0.35,32,39,0.821,4,39,43,27,6,3,18,28,120,-9,regular season
1713,1713,1713,1713,Toronto Raptors,Washington Wizards,W,02/13/2019,240,44,92,0.478,16,38,0.42100000000000004,25,30,0.833,9,43,52,32,8,8,14,27,129,9,regular season
1714,1714,1714,1714,Memphis Grizzlies,Chicago Bulls,L,02/13/2019,240,43,89,0.483,11,31,0.355,13,17,0.765,6,26,32,33,9,5,8,19,110,-12,regular season
1715,1715,1715,1715,Chicago Bulls,Memphis Grizzlies,W,02/13/2019,240,45,80,0.563,8,20,0.4,24,29,0.828,9,37,46,28,2,3,14,19,122,12,regular season
1716,1716,1716,1716,Houston Rockets,Minnesota Timberwolves,L,02/13/2019,240,40,98,0.408,19,53,0.358,12,13,0.9229999999999999,13,24,37,23,5,2,9,18,111,-10,regular season
1717,1717,1717,1717,Minnesota Timberwolves,Houston Rockets,W,02/13/2019,240,49,90,0.544,10,20,0.5,13,17,0.765,13,34,47,31,4,5,10,13,121,10,regular season
1718,1718,1718,1718,Miami Heat,Dallas Mavericks,W,02/13/2019,240,44,81,0.5429999999999999,12,30,0.4,12,16,0.75,7,40,47,24,8,3,18,20,112,11,regular season
1719,1719,1719,1719,Dallas Mavericks,Miami Heat,L,02/13/2019,240,34,88,0.386,15,52,0.28800000000000003,18,22,0.818,10,28,38,24,10,0,12,17,101,-11,regular season
1720,1720,1720,1720,Sacramento Kings,Denver Nuggets,L,02/13/2019,240,42,93,0.452,11,32,0.344,23,28,0.821,10,34,44,30,12,1,12,23,118,-2,regular season
1721,1721,1721,1721,Denver Nuggets,Sacramento Kings,W,02/13/2019,240,45,99,0.455,8,31,0.258,22,25,0.88,14,39,53,26,7,1,13,19,120,2,regular season
1722,1722,1722,1722,Phoenix Suns,Los Angeles Clippers,L,02/13/2019,240,40,86,0.465,8,30,0.267,19,25,0.76,8,28,36,24,6,4,16,23,107,-27,regular season
1723,1723,1723,1723,Los Angeles Clippers,Phoenix Suns,W,02/13/2019,240,50,84,0.595,11,22,0.5,23,30,0.767,7,36,43,33,12,9,11,25,134,27,regular season
1724,1724,1724,1724,Golden State Warriors,Portland Trail Blazers,L,02/13/2019,240,39,97,0.402,13,38,0.342,16,18,0.889,18,31,49,26,1,9,8,26,107,-22,regular season
1725,1725,1725,1725,Portland Trail Blazers,Golden State Warriors,W,02/13/2019,240,43,93,0.462,16,37,0.4320000000000001,27,34,0.794,14,34,48,24,3,4,4,16,129,22,regular season
1726,1726,1726,1726,Charlotte Hornets,Orlando Magic,L,02/14/2019,240,33,94,0.35100000000000003,4,31,0.129,19,26,0.731,13,32,45,18,6,4,8,19,89,-38,regular season
1727,1727,1727,1727,Orlando Magic,Charlotte Hornets,W,02/14/2019,240,48,92,0.522,17,39,0.436,14,18,0.778,8,42,50,32,6,6,7,15,127,38,regular season
1728,1728,1728,1728,New York Knicks,Atlanta Hawks,W,02/14/2019,240,38,84,0.452,12,31,0.387,18,26,0.6920000000000001,11,41,52,21,9,9,14,22,106,15,regular season
1729,1729,1729,1729,Atlanta Hawks,New York Knicks,L,02/14/2019,240,33,91,0.363,10,38,0.263,15,19,0.789,10,31,41,19,8,4,12,24,91,-15,regular season
1730,1730,1730,1730,Oklahoma City Thunder,New Orleans Pelicans,L,02/14/2019,240,50,106,0.47200000000000003,10,44,0.22699999999999998,12,13,0.9229999999999999,17,31,48,27,8,6,13,21,122,-9,regular season
1731,1731,1731,1731,New Orleans Pelicans,Oklahoma City Thunder,W,02/14/2019,240,50,92,0.5429999999999999,12,26,0.462,19,24,0.792,13,38,51,35,7,7,14,15,131,9,regular season
1732,1732,1732,1732,Phoenix Suns,Cleveland Cavaliers,L,02/21/2019,240,35,84,0.41700000000000004,10,32,0.313,18,25,0.72,11,27,38,26,12,6,17,18,98,-13,regular season
1733,1733,1733,1733,Cleveland Cavaliers,Phoenix Suns,W,02/21/2019,240,42,85,0.494,13,36,0.361,14,20,0.7,10,41,51,34,11,4,15,23,111,13,regular season
1734,1734,1734,1734,Miami Heat,Philadelphia 76ers,L,02/21/2019,240,45,94,0.479,6,22,0.273,6,12,0.5,7,33,40,27,11,4,9,28,102,-4,regular season
1735,1735,1735,1735,Philadelphia 76ers,Miami Heat,W,02/21/2019,240,37,82,0.451,7,26,0.26899999999999996,25,35,0.7140000000000001,12,39,51,23,5,4,15,13,106,4,regular season
1736,1736,1736,1736,Portland Trail Blazers,Brooklyn Nets,W,02/21/2019,240,46,105,0.43799999999999994,7,32,0.21899999999999997,14,16,0.875,19,41,60,19,7,9,13,21,113,14,regular season
